time,x,y,vx,vy,energy,energy_error,angular_momentum,momentum_error,distance,speed
0.0,1.0,0.0,0.0,1.0,-0.5,0.0,1.0,0.0,1.0,1.0
0.005,1.0,0.005,-0.005,1.0,-0.49997500023437014,4.999953125972567e-05,1.000025,2.4999999999941735e-05,1.000012499921876,1.000012499921876
0.01,0.999975,0.01,-0.009999812505859202,0.9999750009374707,-0.49995000124996103,9.999750007794184e-05,1.0000499996875059,4.999968750585282e-05,1.000025,1.000024999062547
0.015,0.9999250009374706,0.014999875004687354,-0.014999312533982952,0.9999250046872832,-0.4999250030467981,0.00014999390640380028,1.000074999062498,7.499906249797128e-05,1.0000375011718095,1.0000374964846845
0.02,0.9998500043748006,0.01999950002812377,-0.01999837510546579,0.9998500137493203,-0.4999000056250118,0.0001999887499763986,1.0000999981248866,9.99981248865911e-05,1.0000500043746132,1.0000499912511247
0.025,0.9997500124992733,0.024998750096870373,-0.02499687524922278,0.9997500312486169,-0.49987500898483894,0.00024998203032211563,1.0001249968745116,0.00012499687451161812,1.0000625105455672,1.0000624824248912
0.030000000000000002,0.9996250281230272,0.029997500253113457,-0.029994688005123997,0.999625060935485,-0.4998500131266206,0.0002999737467588304,1.0001499953111428,0.00014999531114279208,1.0000750206216524,1.0000749690692177
0.035,0.9994750546830016,0.034995625557790885,-0.034991688427132094,0.9994751071856219,-0.49982501805080426,0.000349963898391481,1.000174993434479,0.0001749934344790205,1.0000875355396497,1.0000874502475732
0.04,0.9993000962408659,0.039993001093719,-0.03998775158644287,0.9993001750002041,-0.4998000237579423,0.00039995248411539563,1.0001999912441502,0.000199991244150155,1.0001000562361178,1.0000999250236837
0.045,0.9991001574829337,0.04498950196872002,-0.044982752574628734,0.9991002700059635,-0.49977503024869196,0.0004499395026160702,1.0002249887397143,0.00022498873971432687,1.0001125836473692,1.000112392461557
0.049999999999999996,0.9988752437200605,0.04998500331874984,-0.049976566506785045,0.9988753984552491,-0.49975003752381597,0.0004999249523680582,1.0002499859206608,0.00024998592066083347,1.000125118709447,1.0001248516255057
0.05499999999999999,0.9986253608875266,0.05497938031102609,-0.05496906852467916,0.9986255672260719,-0.49972504558418296,0.0005499088316340828,1.0002749827864081,0.00027498278640814,1.000137662358101,1.0001373015801704
0.05999999999999999,0.9983505155449033,0.05997250814715645,-0.05996013379990219,0.9983507838221337,-0.4997000544307656,0.000599891138468811,1.0002999793363048,0.0002999793363047676,1.000150215528765,1.0001497413905436
0.06499999999999999,0.9980507148759038,0.06496426206626711,-0.06494963753702332,0.9980510563728405,-0.4996750640646428,0.0006498718707144135,1.0003249755696286,0.00032497556962862717,1.0001627791565317,1.0001621701219925
0.06999999999999999,0.9977259666882187,0.06995451734813131,-0.06993745497674661,0.9977263936332991,-0.49965007448699783,0.0006998510260043389,1.0003499714855884,0.0003499714855883518,1.0001753541761316,1.0001745868402843
0.075,0.997376279413335,0.07494314931629781,-0.07492346139907026,0.9973768049842975,-0.49962508569911857,0.0007498286017628697,1.0003749670833224,0.00037496708332240836,1.0001879415219082,1.0001869906116072
0.08,0.9970016621063396,0.0799300333412193,-0.07990753212644817,0.9970023004322697,-0.4996000977023993,0.0007998045952013477,1.0003999623618984,0.0003999623618984316,1.0002005421277935,1.0001993805025962
0.085,0.9966021244457073,0.08491504484338065,-0.08488954252695377,0.9966028906092435,-0.4995751104983377,0.0008497790033246133,1.0004249573203152,0.0004249573203152224,1.0002131569272874,1.0002117555803547
0.09000000000000001,0.9961776767330726,0.08989805929642687,-0.08986936801744594,0.9961785867727726,-0.49955012408853705,0.0008997518229258983,1.000449951957501,0.0004499519575009714,1.0002257868534314,1.0002241149124798
0.09500000000000001,0.9957283298929853,0.09487895223029073,-0.09484688406673711,0.9957294008058519,-0.49952513847470537,0.0009497230505892684,1.0004749462723137,0.00047494627231370323,1.0002384328387866,1.0002364575670846
0.10000000000000002,0.9952540954726516,0.09985759923432,-0.09982196619876327,0.9952553452168169,-0.4995001536586551,0.0009996926826898456,1.0004999402635426,0.0004999402635426087,1.0002510958154098,1.0002487826128221
0.10500000000000002,0.9947549856416579,0.10483387596040408,-0.10479448999575587,0.9947564331392259,-0.49947516964230354,0.0010496607153929194,1.0005249339299065,0.0005249339299064903,1.0002637767148306,1.000261089118909
0.11000000000000003,0.9942310131916791,0.10980765812610022,-0.10976433110141558,0.9942326783317267,-0.4994501864276727,0.0010996271446546135,1.0005499272700535,0.0005499272700535407,1.000276476468027,1.0002733761551488
0.11500000000000003,0.993682191536172,0.11477882151775885,-0.11473136522408768,0.993684095177906,-0.4994252040168886,0.0011495919662227738,1.0005749202825642,0.0005749202825642286,1.0002891960054028,1.0002856427919562
0.12000000000000004,0.9931085347100516,0.11974724199364839,-0.1196954681399392,0.9931106986861228,-0.4994002224121822,0.001199555175635636,1.0005999129659473,0.0005999129659473024,1.000301936256764,1.000297888100379
0.12500000000000003,0.9925100573693518,0.124712795487079,-0.12465651569613746,0.9925125044893248,-0.4993752416158884,0.0012495167682231578,1.0006249053186431,0.0006249053186431208,1.000314698151295,1.0003101111521233
0.13000000000000003,0.9918867747908712,0.12967535800952562,-0.1296143838140302,0.9918895288448487,-0.49935026163044705,0.0012994767391059092,1.000649897339022,0.0006498973390220986,1.000327482617535,1.0003223110195767
0.13500000000000004,0.991238702871801,0.13463480565374986,-0.13456894849232692,0.9912417886342033,-0.4993252824584008,0.0013494350831984026,1.0006748890253856,0.0006748890253855944,1.0003402905833563,1.000334486775831
0.14000000000000004,0.9905658581293394,0.13959101459692086,-0.13952008581028155,0.990569301362836,-0.4993003041023979,0.0013993917952042079,1.0006998803759646,0.0006998803759645789,1.0003531229759381,1.0003466374947063
0.14500000000000005,0.989868257700288,0.14454386110373504,-0.1444676719308764,0.9898720851598835,-0.49927532656518947,0.0014493468696210599,1.0007248713889214,0.0007248713889214109,1.0003659807217455,1.0003587622507752
0.15000000000000005,0.9891459193406336,0.14949322152953445,-0.14941158310400693,0.9891501587779037,-0.49925034984963135,0.0014993003007373051,1.000749862062349,0.0007498620623489494,1.0003788647465048,1.0003708601193848
0.15500000000000005,0.9883988614251136,0.15443897232342396,-0.15435169566966778,0.9884035415925935,-0.4992253739586827,0.0015492520826345668,1.0007748523942708,0.0007748523942707752,1.0003917759751808,1.0003829301766816
0.16000000000000006,0.9876271029467653,0.15938099003138692,-0.1592878860611395,0.9876322536024874,-0.49920039889540646,0.0015992022091870783,1.0007998423826407,0.0007998423826407475,1.0004047153319529,1.0003949714996345
0.16500000000000006,0.9868306635164595,0.16431915129939936,-0.1642200308081762,0.9868363154286408,-0.49917542466296927,0.0016491506740614614,1.0008248320253446,0.0008248320253445574,1.000417683740192,1.0004069831660585
0.17000000000000007,0.9860095633624186,0.16925333287654257,-0.16914800654019382,0.9860157483142955,-0.4991504512646411,0.0016990974707178363,1.000849821320198,0.0008498213201979521,1.0004306821224371,1.0004189642546375
0.17500000000000007,0.9851638233297176,0.17418341161811404,-0.17407168998945902,0.9851705741245287,-0.499125478703795,0.001749042592410044,1.0008748102649483,0.0008748102649482892,1.0004437114003728,1.000430913844949
0.18000000000000008,0.9842934648797703,0.17910926448873668,-0.17899095799427858,0.9843008153458849,-0.4991005069839084,0.001798986032183203,1.0008997988572736,0.0008997988572736482,1.000456772494804,1.0004428310174867
0.18500000000000008,0.983398510089799,0.1840307685654661,-0.18390568750218933,0.9834064950859911,-0.4990755361085609,0.0018489277828781514,1.000924787094783,0.0009247870947830528,1.0004698663256342,1.0004547148536842
0.19000000000000009,0.982478981652288,0.18894780104089606,-0.18881575557314817,0.9824876370731548,-0.49905056608143517,0.0018988678371296697,1.0009497749750176,0.000949774975017581,1.0004829938118422,1.0004665644359385
0.1950000000000001,0.9815349028744222,0.19386023922626183,-0.19372103938272256,0.9815442656559445,-0.4990255969063173,0.0019488061873653706,1.0009747624954484,0.0009747624954483669,1.000496155871458,1.0004783788476341
0.2000000000000001,0.9805662976775086,0.19876796055454155,-0.19862141622528093,0.9805764058027543,-0.49900062858709604,0.00199874282580792,1.0009997496534788,0.0009997496534788208,1.0005093534215401,1.0004901571731648
0.2050000000000001,0.9795731905963821,0.2036708425835553,-0.20351676351718326,0.9795840831013497,-0.4989756611277627,0.002048677744474592,1.0010247364464435,0.0010247364464435194,1.0005225873781518,1.0005018984979595
0.2100000000000001,0.9785556067787963,0.20856876299906205,-0.20840695879997148,0.9785673237583983,-0.49895069453241103,0.002098610935177936,1.0010497228716086,0.0010497228716086493,1.0005358586563387,1.0005136019085032
0.2150000000000001,0.9775135719847964,0.21346159961785405,-0.21329187974355984,0.9775261545989815,-0.49892572880523733,0.002148542389525332,1.001074708926172,0.0010747089261720078,1.0005491681701049,1.0005252664923625
0.2200000000000001,0.9764471125860786,0.21834923039084894,-0.21817140414942476,0.9764606030660904,-0.49890076395054017,0.002198472098919657,1.0010996946072628,0.00109969460726278,1.0005625168323897,1.0005368913382078
0.22500000000000012,0.9753562555653316,0.2232315334061794,-0.22304540995379465,0.9753706972201034,-0.4988757999727207,0.002248400054558619,1.0011246799119422,0.0011246799119422057,1.0005759055550452,1.0005484755358367
0.23000000000000012,0.9742410285155626,0.2281083868922799,-0.22791377523083894,0.9742564657382474,-0.4988508368762816,0.002298326247436755,1.0011496648372034,0.0011496648372033569,1.0005893352488118,1.0005600181761982
0.23500000000000013,0.9731014596394084,0.23297966922097116,-0.23277637819585673,0.9731179379140417,-0.49882587466582695,0.002348250668346097,1.0011746493799716,0.0011746493799715818,1.000602806823297,1.0005715183514157
0.24000000000000013,0.9719375777484291,0.23784525891054137,-0.23763309720846468,0.9719551436567235,-0.4988009133460638,0.0023981733078723977,1.0011996335371034,0.001199633537103395,1.0006163211869503,1.0005829751548092
0.24500000000000013,0.9707494122623869,0.24270503462882498,-0.2424838107757842,0.9707681134906581,-0.49877595292179977,0.00244809415640046,1.0012246173053885,0.0012246173053884757,1.0006298792470414,1.0005943876809211
0.2500000000000001,0.969536993208508,0.24755887519627826,-0.24732839755562772,0.9695568785547295,-0.4987509933979445,0.002498013204111027,1.0012496006815481,0.001249600681548113,1.0006434819096364,1.0006057550255372
0.2550000000000001,0.9683003512207298,0.2524066595890519,-0.25216673635968395,0.9683214706017159,-0.4987260347795085,0.002547930440983004,1.001274583662236,0.001274583662236095,1.0006571300795755,1.0006170762857107
0.2600000000000001,0.9670395175389314,0.2572482669420605,-0.25699870615670206,0.967061921997646,-0.4987010770716036,0.002597845856792791,1.0012995662440387,0.001299566244038708,1.000670824660449,1.000628350559787
0.2650000000000001,0.9657545240081479,0.2620835765520487,-0.2618241860756748,0.9657782657211387,-0.4986761202794425,0.0026477594411149497,1.001324548423475,0.0013245484234749583,1.0006845665545752,1.0006395769474241
0.27000000000000013,0.9644454030777695,0.2669124678806544,-0.2666430554090202,0.9644705353627256,-0.49865116440833923,0.002697671183321537,1.0013495301969957,0.0013495301969956852,1.000698356662977,1.0006507545496184
0.27500000000000013,0.9631121878007244,0.27173482055746806,-0.27145519361576187,0.9631387651241561,-0.4986262094637074,0.0027475810725852146,1.0013745115609858,0.0013745115609857805,1.000712195885359,1.0006618824687263
0.28000000000000014,0.9617549118326456,0.27655051438308886,-0.27626048032470785,0.961782989817684,-0.49860125545106226,0.002797489097875472,1.001399492511762,0.0013994925117619683,1.0007260851200845,1.0006729598084887
0.28500000000000014,0.9603736094310221,0.2813594293321773,-0.28105879533762795,0.9604032448653379,-0.49857630237601824,0.0028473952479635134,1.0014244730455746,0.0014244730455745813,1.0007400252641532,1.0006839856740533
